Papelaria	18	56509da2c864579b134325a2	AQUISIÇÃO DE MATERIAIS DE ESCRITÓRIO POR UM PERÍODO ESTIMADO DE 12 (DOZE) MESES PARA O SFMSP.
Saúde	22	56509d3dc864579b1343259f	AQUISIÇÃO DE EQUIPAMENTO DE RAIO-X ODONTOLÓGICO.
Saúde	22	56509d3dc864579b1343259f	AQUISIÇÃO DE EQUIPAMENTO DE RAIO-X ODONTOLÓGICO.
Transportes e Combustíveis	31	56509d9cc864579b134325a1	PREGÃO ELETRÔNICO PARA CONTRATAÇÃO DE SERVIÇO DE TRANSPORTE DE OBRAS DE ARTE PARA A FTMSP.
Gráfica	9	568d063fc5e59c12fa5eb444	CONTRATAÇÃO DE SERVIÇO DE IMPRESSÃO DE CAPAS DE PROCESSO PARA USO NOS PROCESSOS ADMINISTRATIVOS DO SFMSP.
Transportes e Combustíveis	31	56509d9cc864579b134325a1	CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO SERVIÇOS DE REMOÇÃO DE PACIENTES ADULTO, INFANTIL E NEONATAL COM AMBULÂNCIAS TIPO B (SUPORTE BÁSICO) E TIPO D (UTI MÓVEL) COM COBERTURA 24 HORAS PARA OS HOSPITAIS PERTENCENTES À AUTARQUIA HOSPITALAR MUNICIPAL.
Saúde	22	56509d3dc864579b1343259f	AQUISIÇÃO DE LAMINAS DE VIDRO.
Construção Civil	3	56509d95c864579b134325a0	BLOCO DE CONCRETO SIMPLES FCK 2 MPA, DE VEDAÇÃO, SEM FUNÇÃO ESTRUTURAL NAS MEDIDAS 09X19X39 CM E 14X19X39 CM.
Construção Civil	3	56509d95c864579b134325a0	FORNECIMENTO PARCIAL DE MATERIAL, DAS OBRAS E SERVIÇOS PARA MANUTENÇÃO DE REDES E LIGAÇÕES PREDIAIS DE ESGOTO DO DISTRITO REGIONAL JANUÁRIA E SÃO FRANCISCO - DTJS, DA COPASA MG .
Máquinas e Equipamentos	16	56509dafc864579b134325a4	AQUISIÇÃO DE TERMO-HIGRÔMETRO DIGITAL COM SENSOR EXTERNO E RELÓGIO.
Construção Civil	3	56509d95c864579b134325a0	FORNECIMENTO PARCIAL DE MATERIAIS, DAS OBRAS E SERVIÇOS DE IMPLANTAÇÃO DE REDES E LIGAÇÕES PREDIAIS DE ÁGUA PARA ATENDIMENTO AO CRESCIMENTO VEGETATIVO DE ÁGUA E EXECUÇÃO, COM FORNECIMENTO TOTAL DE MATERIAIS, DAS OBRAS E SERVIÇOS DE REATERRO DE VALAS, BOTA-FORA DE MATERIAIS E RECOMPOSIÇÃO DE PAVIMENTOS NOS MUNICÍPIOS INTEGRANTES DO DTVA – DISTRITO REGIONAL VALE DO AÇO, DA COPASA MG.
Serviços de Engenharia	25	5702a9545700813676e5974a	CONSTRUÇÃO DO PRÉDIO DA ESCOLA ESTADUAL 13 DE MAIO, COM 9 (NOVE) SALAS DE AULA – REVESTIDO, NO MUNICÍPIO DE UBERLÂNDIA/MG.
Construção Civil	3	56509d95c864579b134325a0	REGISTROS DE PREÇOS DE TUBOS EM PVC DEFOFO E OCRE
Serviços de Engenharia	25	5702a9545700813676e5974a	CONCLUSÃO DA REFORMA E AMPLIAÇÃO PARA RESTAURAÇÃO DO PRÉDIO DA ESCOLA ESTADUAL GOVERNADOR MILTON CAMPOS, NO MUNICÍPIO DE BELO HORIZONTE/MG.
Máquinas e Equipamentos	16	56509dafc864579b134325a4	FORNECIMENTO DE CONJUNTO MOTOBOMBA HORIZONTAL
Serviços de Engenharia	25	5702a9545700813676e5974a	COMPLEMENTAÇÃO DA RESTAURAÇÃO, ADAPTAÇÃO E AMPLIAÇÃO DO PRÉDIO DA ESCOLA ESTADUAL BARÃO DE MACAÚBAS, NO MUNICÍPIO DE BELO HORIZONTE/MG.
Construção Civil	3	56509d95c864579b134325a0	REGISTRO DE PREÇOS DE COLARES DE TOMADA EM FERRO FUNDIDO
Construção Civil	3	56509d95c864579b134325a0	REGISTRO DE PREÇOS DE TUBOS EM PVC PB JEI
Construção Civil	3	56509d95c864579b134325a0	REGISTRO DE PREÇOS DE TAMPÕES EM FERRO FUNDIDO NODULAR T-5
Saúde	22	56509d3dc864579b1343259f	AQUISIÇÃO DE MATERIAIS MÉDICO-HOSPITALARES DIVERSOS, MEDIANTE FORNECIMENTO ÚNICO.
Jardinagem e Paisagismo	13	57091bc95700813676e59788	PRESTAÇÃO DE SERVIÇOS DE ACEIRO MANUAL, COMPREENDENDO A RETIRADA DA VEGETAÇÃO COM AFASTAMENTO LATERAL DOS DETRITOS, SEM TRANSPORTE, NAS ÁREAS MANANCIAIS DA COPASA MG.
Químicos	21	570e5cd35700813676e59872	BOLSA PLÁSTICA PARA COLETA BACTERIOLÓGICA
Informática e Telecomunicação	11	56509da9c864579b134325a3	A PRESENTE LICITAÇÃO TEM POR OBJETO A AQUISIÇÃO DE UM SISTEMA DE VIDEOENDOSCOPIA PARA O IPSEMG MEDIANTE FORNECIMENTO ÚNICO, CONFORME ESPECIFICAÇÕES CONSTANTES NO TERMO DE REFERÊNCIA - ANEXO I, PARTE INTEGRANTE DO PRESENTE EDITAL.
Saúde	22	56509d3dc864579b1343259f	A PRESENTE LICITAÇÃO TEM POR OBJETO O FORNECIMENTO DE MATERIAIS MÉDICO-HOSPITALARES - AGULHA PARA ANESTESIA DO TIPO RAQUE, AGULHA DE PUNÇÃO DO TIPO HUBER E CATETER VENOSO CENTRAL PARA O HOSPITAL GOVERNADOR ISRAEL PINHEIRO/HGIP, MEDIANTE FORNECIMENTO ÚNICO, CONFORME ESPECIFICAÇÕES CONSTANTES NO TERMO DE REFERÊNCIA - ANEXO I, PARTE INTEGRANTE DO PRESENTE EDITAL.
Saúde	22	56509d3dc864579b1343259f	AQUISIÇÃO DE MATERIAL MÉDICO-HOSPITALAR, BOMBA INFUSORA DESCARTÁVEL, MEDIANTE FORNECIMENTO ÚNICO.
Saúde	22	56509d3dc864579b1343259f	AQUISIÇÃO DE CONJUNTO DE CIRCULAÇÃO ASSISTIDA PARA A CLÍNICA DE CIRURGIA CARDÍACA DO HOSPITAL GOVERNADOR ISRAEL PINHEIRO, MEDIANTE FORNECIMENTO ANUAL PARCELADO, EM REGIME DE CONSIGNAÇÃO, COM PACTO ADJETO DE COMODATO DE UMA BOMBA CENTRÍFUGA TIPO BIOPUMP.
Máquinas e Equipamentos	16	56509dafc864579b134325a4	AQUISIÇÃO DE 30 ROÇADEIRAS NOVAS, TIPO LATERAL, MOTOR 02 TEMPOS E ÓLEO SINTÉTICO PARA A SECRETARIA MUNICIPAL DE OBRAS.
Jardinagem e Paisagismo	13	57091bc95700813676e59788	CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM PRESTAÇÃO DE SERVIÇO DE MANUTENÇÃO E CONSERVAÇÃO DE JARDINS PARA A UDESC JOINVILLE.
Jardinagem e Paisagismo	13	57091bc95700813676e59788	AQUISIÇÃO DE GRAMA PARA USO DA SECRETARIA MUNICIPAL DO MEIO AMBIENTE
Papelaria	18	56509da2c864579b134325a2	AQUISIÇÃO DE CARIMBOS AUTOENTINTÁVEL E BORRACHAS PARA CARIMBO AUOENTINTÁVEL, PELO SISTEMA DE REGISTRO DE PREÇOS, PELO PERÍODO DE 12 MESES, PARA ATENDER A SECRETARIA MUNICIPAL DE RECURSOS HUMANOS - SMRH.
Serviços/Produtos de Segurança	28	56509e56c864579b134325ab	AQUISIÇÃO DE RELÓGIO PONTO ELETRÔNICO, PARA ATENDER A PERÍCIA MÉDICA E MEDICINA OCUPACIONAL.
Eletrodomésticos e Utensílios	5	56509e75c864579b134325af	AQUISIÇÃO DE ELETRODOMÉSTICOS PARA PARTICIPAÇÃO EXCLUSIVA DE MICROEMPRESA E EMPRESA DE PEQUENO PORTE PARA ATENDER À SECRETARIA MUNICIPAL DA EDUCAÇÃO
Alimentação	1	56509d2bc864579b1343259d	REGISTRO DE PREÇOS - BISCOITOS
Serviços de Engenharia	25	5702a9545700813676e5974a	CONTRATAÇÃO DE SERVIÇOS DE SINALIZAÇÃO HORIZONTAL EM METIL METACRILATO MONOCOMPONENTE PARA VIAS DO MUNICÍPIO DE CURITIBA PELO PERÍODO DE 12 (DOZE) MESES.
Serviços de Limpeza	26	56509e3ec864579b134325a8	CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE LIMPEZA, CONSERVAÇÃO COM FORNECIMENTO DE MÃO DE OBRA, EPI'S, MATERIAL HIGIENE, LIMPEZA E EQUIPAMENTOS, NAS UNIDADES DA SECRETARIA MUNICIPAL DO ABASTECIMENTO - SMAB
Serviços de Engenharia	25	5702a9545700813676e5974a	AQUISIÇÃO DE CONCRETO ASFÁLTICO USINADO À QUENTE EM SACO COM 25KG
Máquinas e Equipamentos	16	56509dafc864579b134325a4	AQUISIÇÃO DE MATERIAIS PARA SINALIZAÇÃO SEMAFÓRICA E CONTRATAÇÃO DE SERVIÇOS PARA INSTALAÇÃO COMPLETA DE SINALIZAÇÃO SEMAFÓRICA EM 30 CRUZAMENTOS DE VIAS DE TRÁFEGO URBANO DO MUNICÍPIO DE CURITIBA
Informática e Telecomunicação	11	56509da9c864579b134325a3	SELEÇÃO E CONTRATAÇÃO DE EMPRESA, ATRAVÉS DO SISTEMA DE REGISTRO DE PREÇOS, PARA FORNECIMENTO DE SENSOR FOTOELÉTRICO PARA ESTAÇÃO TUBO, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS DESCRITOS NO ANEXO I, DO RESPECTIVO EDITAL.
Construção Civil	3	56509d95c864579b134325a0	SERVIÇO DE INSTALAÇÃO DE DIVIS´RIAS DE DRYWALL E FORRO PVC COM FORNECIMENTO DE MATERIAL.
Construção Civil	3	56509d95c864579b134325a0	AQUISIÇÃO DE MATERIAIS DE CONSTRUÇÃO, ARTEFATOS DE CONCRETO, FERRAMENTAS MANUAIS, FERRAGENS, ABRASIVOS, VEDAÇÃO, MATERIAIS PARA MANUTENÇÃO E REPOSIÇÃO, TINTAS E ACESSÓRIOS PARA PINTURA, PNEU E CAMARA DE AR, PEÇAS PARA MOTOSSERRA E ROÇADEIRA, PARA USO DA SECRETARIA MUNICIPAL DO MEIO AMBIENTE.
Máquinas e Equipamentos	16	56509dafc864579b134325a4	EXTINTORES E MANGUEIRAS DE INCÊNDIO.
Papelaria	18	56509da2c864579b134325a2	AQUISIÇÃO DE PAPEL SULFITE A4 PARA USO DA COMPANHIA DE HABITAÇÃO POPULAR DE CURITIBA.
Gráfica	9	568d063fc5e59c12fa5eb444	SERVIÇO DE CONFECÇÃO E INSTALAÇÃO DE PLOTAGEM.
Informática e Telecomunicação	11	56509da9c864579b134325a3	CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DE SERVIÇOS DE INSTALAÇÃO DE INFRAESTRUTURA DE REDE E CONECTIVIDADE COM FORNECIMENTO DE MATERIAIS E EQUIPAMENTOS E PROVIMENTO DE ACESSO À INTERNET PARA A ADMINISTRAÇÃO REGIONAL DO TATUQUARA
Saúde	22	56509d3dc864579b1343259f	AQUISIÇÃO DE EQUIPAMENTO MÉDICO.
Alimentação	1	56509d2bc864579b1343259d	AQUISIÇÃO DE ÁGUA MINERAL.
Saúde	22	56509d3dc864579b1343259f	AQUISIÇÃO DE MATERIAL MÉDICO.
Saúde	22	56509d3dc864579b1343259f	CONTRATAÇÃO DE SERVIÇOS DE TRIAGEM AUDITIVA NEONATAL UNIVERSAL - TANU PARA AS MATERNIDADES MUNICIPAIS E SOB GESTÃO MUNICIPAL.
Papelaria	18	56509da2c864579b134325a2	AQUISIÇÃO DE PASTA FICHÁRIO PARA PRONTUARIO PARA UNIDADES DA AUTARQUIA HOSPITALAR MUNICIPAL.
Alimentação	1	56509d2bc864579b1343259d	REGISTRO DE PREÇOS PARA AQUISIÇÃO DE FÓRMULAS INFANTIS.
Serviços de Engenharia	25	5702a9545700813676e5974a	CONTRATAÇÃO DE EMPRESA DE ENGENHARIA PARA MANUTENÇÃO E REVESTIMENTO GEOMECÂNICO 4" (Ø INTERNO) PARA 01 POÇO TUBULAR PROFUNDO EXISTENTE E ANÁLISE D'ÁGUA CONFORME PORTARIA MS 2914/2011, ANEXOS I, VII E X NO HOSPITAL MUNICIPAL DR. ALÍPIO CORREA NETO PERTENCENTE A AUTARQUIA HOSPITALAR MUNICIPAL.
Saúde	22	56509d3dc864579b1343259f	REGISTRO DE PREÇOS PARA O FORNECIMENTO DE MEDICAMENTOS SULFAMÍDICO E ANTIINFECCIOSOS.
Saúde	22	56509d3dc864579b1343259f	REGISTRO DE PREÇOS PARA O FORNECIMENTO DE BROCAS DIAMANTADAS ODONTOLÓGICAS.
Saúde	22	56509d3dc864579b1343259f	AQUISIÇÃO DE CÂNULA DE TRAQUEOSTOMIA DESCARTÁVEL COM BALÃO 3,0 MM, CÂNULA DE TRAQUEOSTOMIA DESCARTÁVEL COM BALÃO 3,5 MM, CÂNULA DE TRAQUEOSTOMIA DESCARTÁVEL COM BALÃO 10,0 MM E CÂNULA DE TRAQUEOSTOMIA DESCARTÁVEL COM BALÃO 7,0 MM PARA AS UNIDADES DA AUTARQUIA HOSPITALAR MUNICIPAL.
Móveis	17	56509e6dc864579b134325ae	AQUISIÇÃO DE MOBILIÁRIO INFANTIL PARA O CENTRO EDUCACIONAL UNIFICADO HELIÓPOLIS.
Máquinas e Equipamentos	16	56509dafc864579b134325a4	CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE REGULARIZAÇÃO MECÂNICA DE VIAS NÃO PAVIMENTADAS E DRENAGEM SUPERFICIAL, POR UM PERÍODO DE 04 (QUATRO) MESES, PRORROGÁVEL NOS TERMOS DA LEGISLAÇÃO VIGENTE, CONFORME ESPECIFICAÇÕES NO ANEXO I DO EDITAL.
Embalagens e Descartáveis	6	5709385e5700813676e597d0	AQUISIÇÃO DE COPO DE PAPEL DESCARTÁVEL PARA ÁGUA E PARA CAFÉ, CUJAS CARACTERÍSTICAS E ESPECIFICAÇÕES TÉCNICAS ENCONTRAM-SE DESCRITAS NO ANEXO I - ESPECIFICAÇÕES TÉCNICAS DO OBJETO.
Gráfica	9	568d063fc5e59c12fa5eb444	AQUISIÇÃO DE FORMULÁRIOS CONTÍNUOS - 80 COLUNAS COM 01 (UMA) E 02 (DUAS) VIAS.
Móveis	17	56509e6dc864579b134325ae	AQUISIÇÃO DE ESTANTE DE AÇO.
Informática e Telecomunicação	11	56509da9c864579b134325a3	AQUISIÇÃO DE 03 (TRÊS) PROJETORES DE 3.500 LUMENS, COM O FORNECIMENTO E A INSTALAÇÃO DAS RESPECTIVAS GAIOLAS, PORTANDO CADEADO DE SEGURANÇA, E, 1 (UMA) TELA DE PROJEÇÃO TRIPÉ.
Saúde	22	56509d3dc864579b1343259f	CONSTITUI O OBJETO DESTA LICITAÇÃO O REGISTRO DE PREÇOS, PARA FUTURAS E EVENTUAIS AQUISIÇÕES DE MATERIAL PARA PROCEDIMENTOS LABORATORIAIS DA COORDENADORIA DE VIGILANCIA Á SAÚDE LIGADOS A SECRETARIA MUNICIPAL DA SAÚDE DE FORTALEZA PELO PERÍODO DE 12 (DOZE) MESES, DE ACORDO COM AS ESPECIFICAÇÕES E QUANTITATIVOS PREVISTOS NO ANEXO I – TERMO DE REFERÊNCIA DESTE EDITAL.
Saúde	22	56509d3dc864579b1343259f	AQUISIÇÕES DE MEDICAMENTOS
Gráfica	9	568d063fc5e59c12fa5eb444	REGISTRO DE PREÇOS VISANDO FUTUROS E EVENTUAIS SERVIÇOS DE CONFECÇÃO E FORNECIMENTO DE CRACHÁS DE IDENTIFICAÇÃO COM CORDÕES PERSONALIZADOS, REGULADOR E JACARÉ DE METAL, PARA ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA DE FORTALEZA - SEINF, DE ACORDO COM AS ESPECIFICAÇÕES E QUANTITATIVOS PREVISTOS NO ANEXO I – TERMO DE REFERÊNCIA DESTE EDITAL.
Saúde	22	56509d3dc864579b1343259f	CONSTITUI O OBJETO DESTA LICITAÇÃO O REGISTRO DE PREÇOS, PARA FUTURAS E EVENTUAIS AQUISIÇÕES DE MATERIAL PARA PROCEDIMENTOS LABORATORIAIS DA COORDENADORIA DE VIGILANCIA Á SAÚDE LIGADOS A SECRETARIA MUNICIPAL DA SAÚDE DE FORTALEZA PELO PERÍODO DE 12 (DOZE) MESES, DE ACORDO COM AS ESPECIFICAÇÕES E QUANTITATIVOS PREVISTOS NO ANEXO I – TERMO DE REFERÊNCIA DESTE EDITAL.
Saúde	22	56509d3dc864579b1343259f	AQUISIÇÕES DE MEDICAMENTOS
Saúde	22	56509d3dc864579b1343259f	CONSTITUI O OBJETO DESTA LICITAÇÃO O REGISTRO DE PREÇOS, PARA FUTURAS E EVENTUAIS AQUISIÇÕES DE INSETICIDAS PIRETRÓIDE FORMULAÇÃO LÍQUIDA (AEROSOL), COM 0,5% DE PERMETRINA, ENVASADO EM CILINDROS DE AÇO COM CAPACIDADE PARA 30 LITROS, PARA ATENDER A DEMANDA DA COORDENADORIA DE VIGILÂNCIA DA SAÚDE (COVIS) LIGADA À SECRETARIA MUNICIPAL DA SAÚDE DE FORTALEZA, PELO PERÍODO DE 12 (DOZE) MESES, DE ACORDO COM AS ESPECIFICAÇÕES E QUANTITATIVOS PREVISTOS NO ANEXO I – TERMO DE REFERÊNCIA DESTE EDITAL.
Saúde	22	56509d3dc864579b1343259f	CONSTITUI O OBJETO DESTA LICITAÇÃO O REGISTRO DE PREÇOS, PARA FUTURAS E EVENTUAIS AQUISIÇÕES DE MEDICAMENTOS (REPOSITORES HIDROELETROLÍTICOS E OUTROS), DESTINADOS AOS HOSPITAIS MUNICIPAIS E SAMU, LIGADAS A SECRETARIA MUNICIPAL DE SAÚDE DE FORTALEZA, PELO PERÍODO DE 12 (DOZE) MESES, DE ACORDO COM AS ESPECIFICAÇÕES E QUANTITATIVOS PREVISTOS NO ANEXO I – TERMO DE REFERÊNCIA DESTE EDITAL.
Serviços de Limpeza	26	56509e3ec864579b134325a8	O PRESENTE PREGÃO TEM POR OBJETO A AQUISIÇÃO DE LIXEIRAS, PARA A SECRETARIA MUNICIPAL DA SAÚDE, COM RECURSOS DO FUNDO MUNICIPAL DE SAÚDE CONFORME ESPECIFICAÇÕES E QUANTIDADES CONSTANTES NO ANEXO IV, INTEGRANTE DO PRESENTE EDITAL.
Alimentação	1	56509d2bc864579b1343259d	O PRESENTE PREGÃO TEM POR OBJETO O REGISTRO DE PREÇOS DE CARNES E DERIVADOS, PARA A ADMINISTRAÇÃO PÚBLICA MUNICIPAL, CONFORME ESPECIFICAÇÕES CONSTANTES NO ANEXO VI, INTEGRANTE DO PRESENTE EDITAL.
Construção Civil	3	56509d95c864579b134325a0	O PRESENTE PREGÃO TEM POR OBJETO A AQUISIÇÃO DE MURO PRÉ-MOLDADO COM INSTALAÇÃO, PARA O GABINETE DO PREFEITO, COM RECURSOS DO FUNREBOM, CONFORME ESPECIFICAÇÕES E QUANTIDADES CONSTANTES NO ANEXO V, INTEGRANTE DO PRESENTE EDITAL.
Máquinas e Equipamentos	16	56509dafc864579b134325a4	O PRESENTE PREGÃO TEM POR OBJETO A AQUISIÇÃO DE PORTAS, CHAPAS DE MADEIRA, CANO DE FERRO GALVANIZADO, MATERIAL HIDRAULICO E FRRAGENS PARA OS DIVERSOS ÓRGÃOS DA ADMINISTRAÇÃO MUNICIPAL, COM RECURSOS DESTE MUNICÍPIO E DO FUNDO MUNICIPAL DE SAÚDE, CONFORME ESPECIFICAÇÕES E QUANTIDADES CONSTANTES NO ANEXO V, INTEGRANTE DO PRESENTE EDITAL.
Saúde	22	56509d3dc864579b1343259f	O PRESENTE PREGÃO TEM POR OBJETO A AQUISIÇÃO DE OTOSCÓPIOS, EXCLUSIVO PARA MICROEMPRESAS E EMPRESA DE PEQUENO PORTE, ASSIM DEFINIDAS EM LEI, PARA A SECRETARIA MUNICIPAL DE SAÚDE, COM RECURSOS DO FUNDO MUNICIPAL DE SAÚDE, CONFORME ESPECIFICAÇÕES E QUANTIDADES CONSTANTES NO ANEXO IV, INTEGRANTE DO PRESENTE EDITAL.
Locação/Venda de Automóveis	15	57093eed5700813676e597eb	CONSTITUI O OBJETO DA PRESENTE LICITAÇÃO A CONTRATAÇÃO DE EMPRESA PARA LOCAÇÃO DE VEÍCULOS NOVOS PARA O INSTITUTO DE PESOS E MEDIDAS DE FORTALEZA-IPEM, EM CONFORMIDADE COM AS ESPECIFICAÇÕES CONTIDAS NO ANEXO I, PARTE INTEGRANTE DESTE EDITAL.
Saúde	22	56509d3dc864579b1343259f	CONSTITUI O OBJETO DESTA LICITAÇÃO O REGISTRO DE PREÇOS, PARA FUTURA E EVENTUAL AQUISIÇÃO DE MEDICAMENTOS PARA DISPENSAÇÃO NOS HOSPITAIS MUNICIPAIS LIGADOS A SECRETARIA MUNICIPAL DE SAUDE DE FORTALEZA, PELO PERÍODO DE 12 (DOZE) MESES, DE ACORDO COM AS ESPECIFICAÇÕES E QUANTITATIVOS PREVISTOS NO ANEXO I – TERMO DE REFERÊNCIA DESTE EDITAL.
Locação/Venda de Automóveis	15	57093eed5700813676e597eb	CONTRATAÇÃO DE EMPRESA PARA AQUISIÇÃO DE CAMINHÃO PARA AUTARQUIA MUNICIPAL DE TRÂNSITO E CIDADANIA – AMC, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES DO ANEXO I DESTE EDITAL
Gráfica	9	568d063fc5e59c12fa5eb444	CONTRATAÇÃO DE EMPRESA PARA AQUISIÇÃO DE PANFLETOS DE CAMPANHAS EDUCATIVAS PARA A AUTARQUIA MUNICIPAL DE TRÂNSITO E CIDADANIA – AMC, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES DO ANEXO I DESTE EDITAL.
Construção Civil	3	56509d95c864579b134325a0	A PRESENTE LICITAÇÃO TEM POR OBJETO A CONTRATAÇÃO DE EMPRESA PARA A EXECUÇÃO DOS SERVIÇOS DE CONSTRUÇÃO DA PRAÇA DO BAIRRO VICENTE PINZON, EM FORTALEZA/CE, EM AREA DE ABRANGENCIA DA SECRETARIA REGIONAL II.
Máquinas e Equipamentos	16	56509dafc864579b134325a4	AQUISIÇÃO DE EQUIPAMENTO DE EPI (BOTINA, CALÇA ELETRICISTA, CAPACETE ABA TOTAL, CINTO PARAQUEDISTA E LANTERNA DE CABEÇA).
Eventos	8	57091c9f5700813676e5978a	CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE MANIPULAÇÃO E DISTRIBUIÇÃO DA ALIMENTAÇÃO, COM O FORNECIMENTO DE TODOS OS GÊNEROS ALIMENTÍCIOS E DEMAIS INSUMOS (MATERIAIS DE LIMPEZA, DESCARTÁVEIS, GÁS DE COZINHA, ENERGIA ELÉTRICA, ÁGUA, TELEFONE E INTERNET), ARMAZENAMENTO, PREPARO, DISTRIBUIÇÃO E TRANSPORTE NOS LOCAIS DE CONSUMO, LOGÍSTICA, SUPERVISÃO, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA, PROVISÃO E REPOSIÇÃO PELA DEPRECIAÇÃO DOS EQUIPAMENTOS, UTENSÍLIOS E MÓVEIS UTILIZADOS, ADEQUAÇÃO, LIMPEZA E CONSERVAÇÃO DAS ÁREAS ABRANGIDAS DE ACORDO COM NORMAS SANITÁRIAS E DE SEGURANÇA ALIMENTAR VIGENTES.
Eventos	8	57091c9f5700813676e5978a	CONTRATAÇÃO DE SERVIÇO DE COFFEE BREAK.
Serviços de Engenharia	25	5702a9545700813676e5974a	CONTRATAÇÃO, EM REGIME DE EMPREITADA GLOBAL, DE ADEQUAÇÕES E REFORMAS NA ESCOLA DE EDUCAÇÃO BÁSICA VIDAL RAMOS JUNIOR, CONCÓRDIA/SC.
Saúde	22	56509d3dc864579b1343259f	CONTRATAÇÃO DE SERVIÇOS DE EXAMES DE ECODOPPLER, PARA O HOSPITAL GERAL E MATERNIDADE TEREZA RAMOS (HGMTR).
Papelaria	18	56509da2c864579b134325a2	AQUISIÇÃO DE MATERIAIS BIBLIOGRÁFICOS.
Informática e Telecomunicação	11	56509da9c864579b134325a3	SERVIÇO DE CONSERTO E MANUTENÇÃO (PREVENTIVA E CORRETIVA) NOS EQUIPAMENTOS DE INFORMÁTICA DE CAÇADOR.
Máquinas e Equipamentos	16	56509dafc864579b134325a4	CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS RURAIS, ROÇADAS, REFORMAS DE CERCAS, LIMPEZA E CORTE DE GRAMA, MÃO DE OBRA EM REPAROS PREDIAIS DE PINTURA E HIDRÁULICA NA ESTAÇÃO EXPERIMENTAL DE LAGES/SC
Alimentação	1	56509d2bc864579b1343259d	AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS PARA O CENTRO DE TREINAMENTO DE FLORIANÓPOLIS.
Informática e Telecomunicação	11	56509da9c864579b134325a3	CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA FORNECER, INSTALAR, TREINAR E INTERLIGAR OS NOVOS EQUIPAMENTOS E SOFTWARE PARA O SISTEMA DE CONTROLE DE ACESSO DE PESSOAS AO PORTO DE SÃO FRANCISCO DO SUL – SC.
Locação/Venda de Automóveis	15	57093eed5700813676e597eb	LOCAÇÃO DE ÔNIBUS EXECUTIVO (AR CONDICIONADO, BANHEIRO E POLTRONAS RECLINÁVEIS), MICRO-ÔNIBUS EXECUTIVO (AR CONDICIONADO, BANHEIRO E POLTRONAS RECLINÁVEIS) OU VAN, COM MOTORISTA E HOSPEDAGEM, PARA ATENDER A NECESSIDADE DA GERÊNCIA REGIONAL DA EPAGRI DE RIO DO SUL E ESCRITÓRIOS MUNICIPAIS (TÉCNICOS E FAMÍLIAS RURAIS), REFERENTE ATENDEREM ATIVIDADES DO PROJETO: PECUÁRIA / APICULTURA, CONFORME CONTRATO DE EMPRÉSTIMO Nº 7952-BR ENTRE O ESTADO DE SANTA CATARINA E O BANCO MUNDIAL (BIRD), NO PERÍODO DE MAIO A DEZEMBRO DE 2016.
Serviços de Refrigeração	27	56509e5ec864579b134325ac	REGISTRO DE PREÇOS PARA AQUISIÇÃO DE CONDICIONADORES DE AR INSTALADOS, PARA ATENDER UNIDADES DA SJC.
Construção Civil	3	56509d95c864579b134325a0	CONTRATAÇÃO DE SERVIÇOS, COM FORNECIMENTO DE MATERIAL, PARA A CONSTRUÇÃO DO HANGAR DA 2ª COMPANHIA DO BATALHÃO DE AVIAÇÃO DA POLÍCIA MILITAR/SC, NO MUNICÍPIO DE JOINVILLE
Construção Civil	3	56509d95c864579b134325a0	MATERIAL ASFÁLTICO - CONCRETO E EMULSÃO.
Informática e Telecomunicação	11	56509da9c864579b134325a3	AQUISIÇÃO DE LICENÇAS DE USO DE SOFTWARE DE GRAVAÇÃO AUDIOVISUAL E SERVIÇO DE SUPORTE TÉCNICO PARA A POLÍCIA CIVIL DE SANTA CATARINA - REGISTRO DE PREÇO.
Construção Civil	3	56509d95c864579b134325a0	CONSTRUÇÃO DE MURO DE CONTENÇÃO E RECUPERAÇÃO DA ESTRUTURA DA BIBLIOTECA DA EEB JONAS NEVES, SITUADA NO MUNICÍPIO DE BLUMENAU.
Papelaria	18	56509da2c864579b134325a2	AQUISIÇÃO DE MATERIAIS ESCOLARES.
Supermercado	30	56509d33c864579b1343259e	REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS DE HIGIENE E LIMPEZA PARA A GERÊNCIA DE BENS REGULARES (GEBER).
